,contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,status,statuses_count,time_zone,url,utc_offset,verified
0,False,Tue Jun 28 14:57:49 +0000 2016,True,False,Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84,"{'url': {'urls': [{'url': 'https://t.co/3ljoXJRbEf', 'expanded_url': 'http://capuano.house.gov', 'display_url': 'capuano.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/W9wgyLij84', 'expanded_url': 'https://www.facebook.com/RepMichaelCapuano/', 'display_url': 'facebook.com/RepMichaelCapu…', 'indices': [97, 120]}]}}",9,False,1621,False,94,False,False,747806211983179776,747806211983179776,False,False,en,45,"Somerville, MA",Rep. Michael Capuano,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/747806211983179776/1467140418,http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg,https://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg,2B7BB9,C0DEED,DDEEF6,333333,True,False,RepMikeCapuano,"{'lang': 'en', 'id': 787971427538460672, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Mon Oct 17 11:00:02 +0000 2016', 'id_str': '787971427538460672', 'truncated': False, 'retweet_count': 0, 'extended_entities': {'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/RepMikeCapuano/status/787971427538460672/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/Cu8EEmMXEAEzIIB.jpg', 'indices': [101, 124], 'url': 'https://t.co/cpDRVZi1P1', 'display_url': 'pic.twitter.com/cpDRVZi1P1', 'sizes': {'small': {'w': 237, 'h': 218, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 237, 'h': 218, 'resize': 'fit'}, 'large': {'w': 237, 'h': 218, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/Cu8EEmMXEAEzIIB.jpg', 'id_str': '787852936831504385', 'id': 787852936831504385}]}, 'favorite_count': 2, 'text': 'Read about the conclusion of the district work period in my latest E-Update. https://t.co/7P6nOTVBke https://t.co/cpDRVZi1P1', 'geo': None, 'in_reply_to_user_id_str': None, 'possibly_sensitive': False, 'contributors': None, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [], 'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/RepMikeCapuano/status/787971427538460672/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/Cu8EEmMXEAEzIIB.jpg', 'indices': [101, 124], 'url': 'https://t.co/cpDRVZi1P1', 'display_url': 'pic.twitter.com/cpDRVZi1P1', 'sizes': {'small': {'w': 237, 'h': 218, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 237, 'h': 218, 'resize': 'fit'}, 'large': {'w': 237, 'h': 218, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/Cu8EEmMXEAEzIIB.jpg', 'id_str': '787852936831504385', 'id': 787852936831504385}], 'hashtags': [], 'urls': [{'url': 'https://t.co/7P6nOTVBke', 'expanded_url': 'http://capuano.house.gov/e-updates/eu2016-10-14.shtml', 'display_url': 'capuano.house.gov/e-updates/eu20…', 'indices': [77, 100]}], 'symbols': []}, 'in_reply_to_status_id': None}",35,Eastern Time (US & Canada),https://t.co/3ljoXJRbEf,-14400.0,True
1,False,Thu Feb 19 20:08:54 +0000 2015,True,False,Representing California's 33rd District in Congress - On House OGR & Budget Committees - Democratic Freshman Class President - Colonel in Air Force Reserves,"{'url': {'urls': [{'url': 'https://t.co/SFF1Hjj9ww', 'expanded_url': 'http://www.facebook.com/RepTedLieu', 'display_url': 'facebook.com/RepTedLieu', 'indices': [0, 23]}]}, 'description': {'urls': []}}",100,False,6692,False,4690,True,False,3044993235,3044993235,False,False,en,300,Washington D.C. & Los Angeles,Rep. Ted Lieu,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3044993235/1461336687,http://pbs.twimg.com/profile_images/756518703517360129/zqHKrHMO_normal.jpg,https://pbs.twimg.com/profile_images/756518703517360129/zqHKrHMO_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,RepTedLieu,"{'lang': 'en', 'id': 788163021860380672, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Mon Oct 17 23:41:22 +0000 2016', 'id_str': '788163021860380672', 'truncated': False, 'retweeted_status': {'lang': 'en', 'id': 788148641177280512, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Mon Oct 17 22:44:13 +0000 2016', 'id_str': '788148641177280512', 'truncated': True, 'retweet_count': 26, 'possibly_sensitive': False, 'favorite_count': 56, 'text': '5th year running that LA has been recognized as a national leader in advancing LGBTQ rights #MEI2016… https://t.co/POkjnZpFlC', 'geo': None, 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'contributors': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'entities': {'user_mentions': [], 'hashtags': [{'indices': [92, 100], 'text': 'MEI2016'}], 'urls': [{'url': 'https://t.co/POkjnZpFlC', 'expanded_url': 'https://twitter.com/i/web/status/788148641177280512', 'display_url': 'twitter.com/i/web/status/7…', 'indices': [102, 125]}], 'symbols': []}, 'place': {'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]}, 'id': '3b77caf94bfc81fe', 'full_name': 'Los Angeles, CA', 'country': 'United States', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'name': 'Los Angeles', 'attributes': {}, 'contained_within': [], 'country_code': 'US', 'place_type': 'city'}, 'in_reply_to_user_id': None}, 'retweet_count': 26, 'favorite_count': 0, 'text': 'RT @MayorOfLA: 5th year running that LA has been recognized as a national leader in advancing LGBTQ rights #MEI2016 https://t.co/V5BG05mFhk…', 'geo': None, 'in_reply_to_user_id_str': None, 'possibly_sensitive': False, 'contributors': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [{'id': 17070113, 'screen_name': 'MayorOfLA', 'id_str': '17070113', 'indices': [3, 13], 'name': 'Mayor of Los Angeles'}], 'hashtags': [{'indices': [107, 115], 'text': 'MEI2016'}], 'urls': [{'url': 'https://t.co/V5BG05mFhk', 'expanded_url': 'https://www.lamayor.org/mayor-garcetti-announced-perfect-score-los-angeles-lgbtq-equality-survey', 'display_url': 'lamayor.org/mayor-garcetti…', 'indices': [116, 139]}], 'symbols': []}, 'in_reply_to_status_id': None}",1924,Eastern Time (US & Canada),https://t.co/SFF1Hjj9ww,-14400.0,True
2,False,Mon Feb 09 16:00:36 +0000 2015,False,False,Congresswoman Representing American Samoa,"{'url': {'urls': [{'url': 'http://t.co/L7B6x0yzTS', 'expanded_url': 'http://radewagen.house.gov', 'display_url': 'radewagen.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}",0,False,494,False,0,False,False,3026622545,3026622545,False,False,en,52,"Washington, D.C.",Congresswoman Amata,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3026622545/1423503404,http://pbs.twimg.com/profile_images/564816554185859073/f1VAN3h3_normal.jpeg,https://pbs.twimg.com/profile_images/564816554185859073/f1VAN3h3_normal.jpeg,94D487,000000,000000,000000,False,False,RepAmata,"{'lang': 'en', 'id': 564820451508383746, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'is_quote_status': False, 'created_at': 'Mon Feb 09 16:17:44 +0000 2015', 'id_str': '564820451508383746', 'truncated': False, 'retweet_count': 16, 'favorite_count': 28, 'text': ""Hello everyone, I'm excited to join Twitter to share the work I'm doing in Congress on behalf of the American Samoan people."", 'geo': None, 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'retweeted': False, 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [], 'hashtags': [], 'urls': [], 'symbols': []}, 'contributors': None}",1,,http://t.co/L7B6x0yzTS,,True
3,False,Wed Feb 04 21:01:23 +0000 2015,True,False,"Pete Aguilar represents CA’s 31st Congressional District. A former Mayor, Rep. Aguilar is committed to strengthening the Inland Empire’s middle class.","{'url': {'urls': [{'url': 'http://t.co/o4deRoUnuK', 'expanded_url': 'http://aguilar.house.gov/', 'display_url': 'aguilar.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}",1,False,2894,False,143,False,False,3018670151,3018670151,False,False,en,218,"San Bernardino, CA",Pete Aguilar,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/724955126897725440/BAd8bM1R_normal.jpg,https://pbs.twimg.com/profile_images/724955126897725440/BAd8bM1R_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,RepPeteAguilar,"{'lang': 'en', 'id': 788120934544703489, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Mon Oct 17 20:54:08 +0000 2016', 'id_str': '788120934544703489', 'truncated': False, 'retweet_count': 0, 'possibly_sensitive': False, 'favorite_count': 2, 'text': ""It's #BreastCancerAwarenessMonth. Learn about screenings and early detection @theNCI that can help save lives. https://t.co/DJErm3DMHl"", 'geo': None, 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'contributors': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'entities': {'user_mentions': [{'id': 38530021, 'screen_name': 'theNCI', 'id_str': '38530021', 'indices': [77, 84], 'name': 'National Cancer Inst'}], 'hashtags': [{'indices': [5, 32], 'text': 'BreastCancerAwarenessMonth'}], 'urls': [{'url': 'https://t.co/DJErm3DMHl', 'expanded_url': 'http://bit.ly/2ehabRN', 'display_url': 'bit.ly/2ehabRN', 'indices': [111, 134]}], 'symbols': []}, 'place': None, 'in_reply_to_user_id': None}",731,,http://t.co/o4deRoUnuK,,True
4,False,Tue Jan 13 15:08:48 +0000 2015,False,False,U.S. Congressman (WI-06),"{'url': {'urls': [{'url': 'http://t.co/MY3WTtaAeb', 'expanded_url': 'http://grothman.house.gov', 'display_url': 'grothman.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}",13,False,1752,False,205,False,False,2976606250,2976606250,False,False,en,148,"Washington, D.C.",Rep. Glenn Grothman,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2976606250/1474399478,http://pbs.twimg.com/profile_images/572507648281419776/DwcU5StR_normal.jpeg,https://pbs.twimg.com/profile_images/572507648281419776/DwcU5StR_normal.jpeg,3B94D9,000000,000000,000000,False,False,RepGrothman,"{'lang': 'en', 'id': 788387900505387009, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'is_quote_status': False, 'created_at': 'Tue Oct 18 14:34:57 +0000 2016', 'id_str': '788387900505387009', 'truncated': False, 'retweet_count': 6, 'favorite_count': 5, 'text': 'US forest products industry accounts for 4% of the total U.S. manufacturing GDP.  #CelebrateFP all week long for Natl Forest Products Week!', 'geo': None, 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'retweeted': False, 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [], 'hashtags': [{'indices': [82, 94], 'text': 'CelebrateFP'}], 'urls': [], 'symbols': []}, 'contributors': None}",422,,http://t.co/MY3WTtaAeb,,True
5,False,Tue Jan 13 15:44:28 +0000 2015,True,False,"Official account for Congresswoman Mia Love, Utah's 4th District","{'url': {'urls': [{'url': 'https://t.co/FPQkNcVd05', 'expanded_url': 'http://love.house.gov', 'display_url': 'love.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}",19,False,8680,False,116,True,False,2976598347,2976598347,False,False,en,278,"Saratoga Springs, UT",Rep. Mia Love,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2976598347/1464716619,http://pbs.twimg.com/profile_images/674678985817591808/UpMtuY0Q_normal.jpg,https://pbs.twimg.com/profile_images/674678985817591808/UpMtuY0Q_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,RepMiaLove,"{'lang': 'en', 'id': 787430096663523328, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Sat Oct 15 23:08:59 +0000 2016', 'id_str': '787430096663523328', 'truncated': False, 'retweet_count': 5, 'extended_entities': {'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/RepMiaLove/status/787430096663523328/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/Cu2DfepUsAA8E4u.jpg', 'indices': [108, 131], 'url': 'https://t.co/DLcF9uLcYu', 'display_url': 'pic.twitter.com/DLcF9uLcYu', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/Cu2DfepUsAA8E4u.jpg', 'id_str': '787430086685274112', 'id': 787430086685274112}, {'type': 'photo', 'expanded_url': 'https://twitter.com/RepMiaLove/status/787430096663523328/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/Cu2DfenUAAAnWoS.jpg', 'indices': [108, 131], 'url': 'https://t.co/DLcF9uLcYu', 'display_url': 'pic.twitter.com/DLcF9uLcYu', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/Cu2DfenUAAAnWoS.jpg', 'id_str': '787430086676840448', 'id': 787430086676840448}]}, 'favorite_count': 17, 'text': 'Flag retirement ceremony w/W Jordan scouts today.  Proud for their etiquette/respect for U.S. Flag! \n#utpol https://t.co/DLcF9uLcYu', 'geo': None, 'in_reply_to_user_id_str': None, 'possibly_sensitive': False, 'contributors': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [], 'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/RepMiaLove/status/787430096663523328/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/Cu2DfepUsAA8E4u.jpg', 'indices': [108, 131], 'url': 'https://t.co/DLcF9uLcYu', 'display_url': 'pic.twitter.com/DLcF9uLcYu', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/Cu2DfepUsAA8E4u.jpg', 'id_str': '787430086685274112', 'id': 787430086685274112}], 'hashtags': [{'indices': [101, 107], 'text': 'utpol'}], 'urls': [], 'symbols': []}, 'in_reply_to_status_id': None}",440,,https://t.co/FPQkNcVd05,,True
6,False,Mon Jan 12 21:41:39 +0000 2015,True,False,"Aloha!  Welcome to the official Twitter for Congressman Mark Takai (HI-01) -- husband, father, Hawaii National Guard veteran, public servant.","{'url': {'urls': [{'url': 'http://t.co/6QVeQHosr6', 'expanded_url': 'http://takai.house.gov', 'display_url': 'takai.house.gov', 'indices': [0, 22]}]}, 'description': {'urls': []}}",241,False,2645,False,1811,True,False,2975350155,2975350155,False,False,en,180,"Honolulu / Washington, D.C.",Mark Takai,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2975350155/1449688105,http://pbs.twimg.com/profile_images/554758316929216513/_cYT7T4k_normal.png,https://pbs.twimg.com/profile_images/554758316929216513/_cYT7T4k_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,RepMarkTakai,"{'lang': 'en', 'id': 745720081548664832, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Wed Jun 22 20:48:16 +0000 2016', 'id_str': '745720081548664832', 'truncated': False, 'retweeted_status': {'lang': 'en', 'id': 745719901269164033, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Wed Jun 22 20:47:33 +0000 2016', 'id_str': '745719901269164033', 'truncated': False, 'retweet_count': 6, 'extended_entities': {'media': [{'type': 'photo', 'expanded_url': 'http://twitter.com/TNCHawaii/status/745719901269164033/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/CllURSwXIAAGTo2.jpg', 'indices': [116, 139], 'url': 'https://t.co/hJBZS8iwyc', 'display_url': 'pic.twitter.com/hJBZS8iwyc', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/CllURSwXIAAGTo2.jpg', 'id_str': '745719869375717376', 'id': 745719869375717376}]}, 'favorite_count': 25, 'text': ""Heading in to see @RepMarkTakai staff to wish him well and thank him for his support for Hawai'i and #powerofnature https://t.co/hJBZS8iwyc"", 'geo': None, 'in_reply_to_user_id_str': None, 'possibly_sensitive': False, 'contributors': None, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [{'id': 2975350155, 'screen_name': 'RepMarkTakai', 'id_str': '2975350155', 'indices': [18, 31], 'name': 'Mark Takai'}], 'media': [{'type': 'photo', 'expanded_url': 'http://twitter.com/TNCHawaii/status/745719901269164033/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/CllURSwXIAAGTo2.jpg', 'indices': [116, 139], 'url': 'https://t.co/hJBZS8iwyc', 'display_url': 'pic.twitter.com/hJBZS8iwyc', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/CllURSwXIAAGTo2.jpg', 'id_str': '745719869375717376', 'id': 745719869375717376}], 'hashtags': [{'indices': [101, 115], 'text': 'powerofnature'}], 'urls': [], 'symbols': []}, 'in_reply_to_status_id': None}, 'retweet_count': 6, 'favorite_count': 0, 'text': ""RT @TNCHawaii: Heading in to see @RepMarkTakai staff to wish him well and thank him for his support for Hawai'i and #powerofnature https://…"", 'geo': None, 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [{'id': 21959863, 'screen_name': 'TNCHawaii', 'id_str': '21959863', 'indices': [3, 13], 'name': 'NatureConservancyHI'}, {'id': 2975350155, 'screen_name': 'RepMarkTakai', 'id_str': '2975350155', 'indices': [33, 46], 'name': 'Mark Takai'}], 'hashtags': [{'indices': [116, 130], 'text': 'powerofnature'}], 'urls': [], 'symbols': []}, 'contributors': None}",711,Eastern Time (US & Canada),http://t.co/6QVeQHosr6,-14400.0,True
7,False,Mon Jan 12 18:48:35 +0000 2015,True,False,I'm honored to serve Georgia's 10th Congressional District.,"{'url': {'urls': [{'url': 'https://t.co/apR1drgdzS', 'expanded_url': 'http://hice.house.gov', 'display_url': 'hice.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}",341,False,2838,False,675,False,False,2975091705,2975091705,False,False,en,144,"Monroe, GA; Washington, D.C.",Congressman Hice,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2975091705/1428081856,http://pbs.twimg.com/profile_images/554717519135522816/xNB3Iani_normal.jpeg,https://pbs.twimg.com/profile_images/554717519135522816/xNB3Iani_normal.jpeg,0084B4,C0DEED,DDEEF6,333333,True,False,CongressmanHice,"{'lang': 'en', 'id': 788406028983496704, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Tue Oct 18 15:46:59 +0000 2016', 'id_str': '788406028983496704', 'truncated': False, 'retweet_count': 0, 'extended_entities': {'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/CongressmanHice/status/788406028983496704/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/CvD6Mo8XYAAhHWd.jpg', 'indices': [121, 144], 'url': 'https://t.co/hoe1Gfi2tr', 'display_url': 'pic.twitter.com/hoe1Gfi2tr', 'sizes': {'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1365, 'h': 2048, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/CvD6Mo8XYAAhHWd.jpg', 'id_str': '788405029845819392', 'id': 788405029845819392}]}, 'favorite_count': 1, 'text': 'My staff is bringing the services of my office to Warren, Morgan, &amp; Greene counties this month. Details below. #GA10 https://t.co/hoe1Gfi2tr', 'geo': None, 'in_reply_to_user_id_str': None, 'possibly_sensitive': False, 'contributors': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_user_id': None, 'place': None, 'entities': {'user_mentions': [], 'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/CongressmanHice/status/788406028983496704/photo/1', 'media_url_https': 'https://pbs.twimg.com/media/CvD6Mo8XYAAhHWd.jpg', 'indices': [121, 144], 'url': 'https://t.co/hoe1Gfi2tr', 'display_url': 'pic.twitter.com/hoe1Gfi2tr', 'sizes': {'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1365, 'h': 2048, 'resize': 'fit'}}, 'media_url': 'http://pbs.twimg.com/media/CvD6Mo8XYAAhHWd.jpg', 'id_str': '788405029845819392', 'id': 788405029845819392}], 'hashtags': [{'indices': [115, 120], 'text': 'GA10'}], 'urls': [], 'symbols': []}, 'in_reply_to_status_id': None}",793,Eastern Time (US & Canada),https://t.co/apR1drgdzS,-14400.0,True
8,False,Mon Jan 12 00:33:43 +0000 2015,True,False,Proudly serving Georgia's 1st Congressional District,"{'url': {'urls': [{'url': 'https://t.co/zGq0mX8dEy', 'expanded_url': 'https://buddycarter.house.gov/', 'display_url': 'buddycarter.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}",41,False,3196,False,251,False,False,2973870195,2973870195,False,False,en,161,,Buddy Carter,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/2973870195/1421023289,http://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg,https://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg,0084B4,C0DEED,DDEEF6,333333,True,False,RepBuddyCarter,"{'lang': 'en', 'id': 786656077840613376, 'coordinates': None, 'in_reply_to_status_id_str': None, 'in_reply_to_screen_name': None, 'favorited': False, 'retweeted': False, 'is_quote_status': False, 'created_at': 'Thu Oct 13 19:53:18 +0000 2016', 'id_str': '786656077840613376', 'truncated': False, 'retweet_count': 2, 'possibly_sensitive': False, 'favorite_count': 4, 'text': 'Today I requested the IRS extend the deadline for tax returns &amp; payments for Georgians affected by #HurricaneMatthew https://t.co/zmCrDS1631', 'geo': None, 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'contributors': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'entities': {'user_mentions': [], 'hashtags': [{'indices': [103, 120], 'text': 'HurricaneMatthew'}], 'urls': [{'url': 'https://t.co/zmCrDS1631', 'expanded_url': 'http://bit.ly/2e15ABu', 'display_url': 'bit.ly/2e15ABu', 'indices': [121, 144]}], 'symbols': []}, 'place': None, 'in_reply_to_user_id': None}",697,,https://t.co/zGq0mX8dEy,,True
